,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,-0.5858967,0.14964168,0.25801307,0.22975618,-0.089756295,-0.0708518,0.36158437,-0.102346905,-0.21870886,-0.3219194,-0.3034001,0.13760473,0.03386819,0.007817296,-0.22355287,-0.026736587,-0.4122688,-0.068153374,-0.3534777,0.14273363,-0.13236387,0.4312942,0.2557375,-0.008318665,0.19993764,-0.27976373,0.24527232,-0.38841096,-0.282122,0.39376256,0.21716884,-0.07918351,-0.35715604,0.2678306,0.084731795,-0.034911986,0.20751621,-0.010654851,0.21683238,0.44406265,-0.16564061,-0.22953178,0.56551766,-0.1597659,-0.14770842,-0.23714763,-0.9981786,-0.3614178,0.42645922,-0.102752775,-0.38372135,0.44152373,0.012882511,0.25254515,-0.20901605,-0.0056144777,0.3627137,-0.38776934,0.5516411,-0.3010032,0.26095486,-0.6877145,0.28186706,-0.2257153
11,0.079070345,-0.05654107,0.49810332,0.24227658,-0.018803716,0.06394025,-0.61426234,0.2894555,-0.11242225,-0.22036491,0.39494228,-0.18989098,-0.16740762,0.35109463,-0.080777824,0.2515066,-0.26271543,-0.42825967,-0.67322135,-0.17260712,0.8045761,-0.0025796536,-0.11579422,0.2771067,-0.09125053,0.049204748,-0.0052162013,0.17235366,-0.27499288,-0.35421175,-0.31027964,0.029924538,-0.18303384,0.27190498,-0.016967118,-0.09086899,0.08365672,-0.12821795,0.43449405,-0.886134,0.015192936,0.017671205,0.052985966,-0.5125252,0.12798859,0.17717914,0.19637755,-0.5365588,0.3561595,-0.3154008,0.15041406,-0.13734622,0.22431028,-0.3943962,0.21824574,-0.07507014,-0.49186927,-0.673474,-0.09750125,0.44667166,0.25377595,0.32775807,-0.3982124,-0.26030162
12,-0.05936851,0.1667732,-0.108965725,0.15687111,-0.18169987,0.41592863,-0.03607461,-0.08124249,0.33415145,0.1558377,-0.13440032,0.3297358,-0.18364854,0.04665314,-0.08150496,0.303602,0.22130582,0.1514484,-0.10118667,-0.4881451,0.4435234,-0.0150717655,-0.058997728,0.50625306,-0.36342853,0.052709382,0.29416016,0.2829114,-0.046595734,0.49997634,0.23582679,-0.13195485,-0.0545122,-0.0183645,-0.21477745,-0.0038888457,-0.18795405,0.071559,0.016610485,-0.18435839,0.555035,0.33573017,0.3040207,0.027813435,0.064476214,0.47669575,-0.08906632,-0.35350636,-0.06479702,-0.69156283,0.3042138,0.009515314,0.7143797,0.1522199,0.15925352,0.049967095,-0.09092386,0.12476619,-0.16767351,-0.3875561,0.09456671,0.07212275,0.09016832,0.14626893
13,-0.026733492,-0.7228104,-0.4865906,0.12035079,-0.6108471,-0.07252816,0.25887856,-0.115052745,-0.05454242,0.3749283,-0.045108665,0.22795764,0.06760048,0.09073716,-0.513444,0.25490057,-0.24107698,0.061190266,0.6363732,0.16489233,-0.27527404,-0.32381895,-0.3956037,-0.240693,-0.13653034,0.20179364,0.15626097,0.043643236,-0.13267766,-0.40421182,0.08512394,0.5198733,-0.028885806,-0.2928275,0.058012854,-0.028091416,0.2914145,-0.030938243,-0.3537095,0.21244131,0.4726919,0.104976505,0.04978894,-0.0027788782,-0.48841056,-0.21126758,-0.18379769,-0.12282563,-0.2063763,-0.11492202,-0.50776494,0.24373797,0.5396994,0.1090458,-0.024696773,0.07926864,0.0113759395,-0.053235237,0.11144492,0.034402452,-0.059969567,-0.2885526,-0.12453011,-0.26495847
14,0.047837995,-0.14612442,0.1477133,0.150912,-0.111982405,-0.18258956,0.6557256,-0.29731214,0.26229867,-0.19152573,0.06047681,0.24160548,-0.0860472,0.05470548,0.082114086,-0.019891212,-0.38936773,0.120127715,0.26508403,0.33441234,-0.4338605,0.30016378,0.15913211,-0.045595407,0.046210825,0.024482427,-0.019018501,0.3922583,-0.0038788142,-0.32936025,0.35223258,-0.17006752,-0.09300561,0.15245704,0.27198473,-0.09786511,-0.17021494,-0.18353727,-0.2358982,0.06447075,-0.10948248,-0.19973683,0.52678496,-0.12727478,-0.088213354,-0.37861836,-1.0971175,0.08303547,0.27875814,-0.12908101,-0.6969767,-0.19278485,-0.18509007,0.112822466,-0.7094545,-0.3187133,0.276707,-0.09816501,0.32262132,0.262152,0.019384077,-0.5610542,0.7985977,-0.59665203
15,-0.27101222,0.03272989,0.13212769,0.099394105,-0.14103568,-0.44689238,-0.1649815,-0.0026519203,0.12620646,-0.24123636,0.079178914,-0.10580523,-0.41423982,0.016310297,0.02552481,0.1017858,-0.2822238,0.124553196,0.025950544,-0.38634926,0.3239542,0.7862074,0.8043535,0.3922359,-0.26601997,-0.10590174,-0.23056003,-0.16881111,-0.47527614,-0.14294623,-0.026997251,-0.23453376,-0.09300153,0.8782526,-0.9252074,-0.28204748,-0.17187,-0.1276169,-0.39739206,-0.26142436,0.11755646,-0.35720983,-0.10052891,-0.66497606,0.0825145,-0.031299047,-0.32889357,-0.17123254,-0.0061674146,-0.081041135,-0.35514924,-0.11602925,0.0687369,0.10486099,0.16760382,0.014598055,0.068473406,-0.13865238,-0.10536029,-0.06935668,0.6102546,-0.623582,-0.1466099,-0.442701
16,0.0008917064,-0.022485657,0.3224228,-0.19450712,0.22374451,0.06107775,-0.2994181,0.13464661,-0.0066532316,-0.3134239,-0.15708022,0.15116878,-0.05197982,-0.023449805,-0.16959028,0.26846525,-0.23616968,0.32640827,-0.6555494,0.3048215,0.39637685,-0.01133106,-0.11010046,0.007821052,0.47960556,-0.13247761,-0.26860148,0.094322845,0.038138047,-0.008276541,0.022530703,0.26063293,-0.7028806,-0.07066359,-0.010374827,-0.27669597,0.119652025,-0.24200603,0.051585797,-0.43073618,-0.26412356,-0.52660835,-0.23545586,-0.08261702,0.09024442,-0.0857411,0.012851719,-0.26126343,0.31689435,-0.01347254,0.28434554,0.053119324,-0.5228981,-0.12791187,0.021130465,-0.30800617,0.5330183,-0.15672377,0.15124294,0.1867644,0.2431757,0.16032079,0.06471801,-0.38133755
17,-0.21646675,0.066901416,0.2744098,0.0025907445,-0.30857557,-0.16214983,0.0806093,-0.071122505,-0.32234055,0.053700585,-0.5394478,0.10474427,-0.061764456,-0.7206441,-0.5619713,0.23605451,-0.11075457,0.11557509,-0.40588728,-0.043528423,-0.5900567,0.42987028,0.30034527,0.655899,0.5473502,-0.13586642,-0.08083145,-0.55800176,0.05811333,0.21596633,0.06896432,0.6030133,-0.35335758,0.37115544,0.13017353,-0.30930045,0.6564427,0.18694213,-0.19868459,0.40927666,-0.6201835,0.13650301,0.30773604,-0.11758672,0.061713353,0.39812338,-0.10566088,0.023850003,-0.2626516,-0.18025252,-0.27498227,0.33722547,-0.3443596,0.0667612,-0.37839028,0.057042036,0.62626845,-0.1335962,0.1124635,-0.13303088,0.3595736,-0.07664484,0.052736312,0.11194459
18,0.24346703,0.00057019753,-0.010859157,0.2591016,-0.6531401,0.25943628,-0.08275687,0.28059217,-0.2864641,0.26233074,-0.047538005,-0.11540879,0.26655954,0.37309164,0.16041975,0.04972397,0.13014692,-0.036206238,-0.3030037,-0.11512998,-0.013032297,-0.1293373,-0.20447595,0.3221104,0.011291647,-0.11656594,-0.22836152,-0.15094641,0.16158351,0.057894617,-0.05114747,-0.19061066,-0.5929405,-0.19473067,0.16544504,0.000270675,0.107115805,0.2313811,-0.0603497,-0.018058008,0.39993727,0.1765925,0.0574443,0.10706969,-0.2679638,0.27344987,-0.17066711,0.20122983,0.24875173,-0.35337925,-0.16051823,0.091216356,0.15393844,-0.059005585,-0.30891404,0.40753138,-1.0256977,-0.013624681,-0.5569156,0.3205165,0.010911276,-0.013732824,-0.5469314,0.34446317
19,-0.039308876,-0.35419762,-0.15298013,0.33848953,-0.6837235,-0.11747826,0.13087313,0.14404792,0.20024595,-0.0663439,0.41400096,0.39297482,0.22813633,0.30210263,0.014403558,-0.08508697,0.0024555966,-0.078986816,0.25322443,-0.09361157,0.3685771,0.03065482,-0.016031042,0.098825,-0.31358564,-0.19498332,-0.010046578,0.029610727,-0.2350305,-0.043359037,0.041400183,0.1475462,0.016618391,0.11933822,0.0034840123,-0.09917963,-0.5459227,0.17484385,-0.016186913,-0.17943996,0.3620764,-0.18558948,-0.0707144,0.34903443,-0.9314976,-0.29373702,-0.26252922,0.039561335,-0.12452303,-0.08865427,-0.40977588,0.17626253,0.6494318,-0.23695384,0.019814799,-0.01445644,-0.19528154,-0.114869855,-0.2790408,0.12055025,0.14237209,-0.7105711,-0.35930592,-0.03684554
20,-0.024630968,0.7501715,0.0909163,-0.042849872,-0.37572226,0.09634526,0.2789052,0.5327875,-0.0020552867,-0.108172454,0.37037295,0.06709748,-0.09960372,0.7489467,0.22221284,-0.0044008666,0.020439636,0.43891567,0.1478116,0.40178293,-0.32768756,0.10960199,0.10077987,0.17269798,-0.06302159,-0.27916682,-0.18648209,0.21349972,-0.18794607,-0.17966555,-0.08950467,-0.2563178,0.18566567,0.12896766,-0.40029752,-0.35384986,-0.11991015,-0.094006926,0.6890824,-0.03848941,0.31087464,0.11536514,0.28070047,-0.23305577,-0.31447145,0.1232748,0.07544961,0.19764423,0.10078933,-0.12733468,-0.5437301,-0.38558766,0.19145869,0.3470367,0.19368826,0.5435983,-0.21323608,0.03746081,0.088301934,0.2338426,0.20777546,0.00038458518,0.093497664,-0.198376
21,0.14696652,0.013474058,-0.79374367,-0.24628066,0.027558817,0.59851795,0.081611596,-0.027819764,0.32844746,0.21812648,-0.37678197,-0.20836042,-0.22091465,-0.7261283,-0.14923233,0.16348954,-0.082866356,0.15541291,0.20454034,0.16565727,-0.67754394,0.0029457281,-0.06494035,0.1895022,-0.17726147,0.21901157,0.20608334,0.30379292,0.30886936,0.3013629,0.056825876,-0.14603782,-0.16525309,-0.18458055,0.19961442,-0.2930712,-0.16792746,0.21249115,0.02143113,0.5936043,0.117167756,0.35333192,-0.07791377,-0.015847767,-0.04997566,0.40801883,0.23809102,0.26536998,-0.7994738,0.14119208,0.20889318,0.12859733,0.7453529,0.18213181,-0.31631595,-0.014288283,-0.3343445,0.039286736,-0.12816715,-0.24946873,-0.17696719,0.22839573,-0.12584917,0.21233714
22,-0.24269144,0.23865299,-0.37129015,-0.1890653,-0.21974055,0.13634442,-0.10817408,0.023575764,-0.24537836,0.14590979,-0.072575785,-0.2627019,0.048256874,0.017034894,0.09060021,-0.11466292,0.19530943,0.064986676,-0.5472549,-0.5117017,-0.2537461,-0.045408417,0.054171484,0.062995724,-1.1516167,-0.018587263,-0.908591,-0.22852322,-0.20292267,-0.03989772,-0.0547022,-0.8266794,0.11771285,0.028646486,-0.09381084,-0.16183974,-0.5116789,0.13452168,-0.08287561,0.22289358,0.11581009,0.33637872,0.20893376,0.10440182,-0.17452994,0.26507255,0.4605428,0.26231718,-0.08105887,-0.4097884,-0.19971311,-0.3038616,0.038627256,0.18809465,0.068934485,0.5407387,-0.34390563,-0.0673926,-0.025732618,-0.22823519,0.038939364,-0.09766809,-0.3852895,-0.13766764
23,0.061536506,0.07502065,0.28340456,-0.62328935,-0.2648828,-0.18149121,0.5177501,-0.19152962,0.11174017,-0.3711289,0.49225304,0.1258067,-0.12863389,-0.35195795,-0.04108918,-0.19655052,0.35920355,-0.19017358,-0.20647378,0.21522354,-0.05521307,0.391391,0.3173186,0.2865304,0.25691128,-0.333515,0.36967412,0.0068042967,-0.05086114,-0.23717356,-0.036333635,0.1247044,0.05074151,0.45531407,-0.43507496,-0.3856845,-0.038514897,-0.059591852,0.11805928,-0.28825408,-0.23865724,-0.21153454,0.38647982,-0.15055893,-0.14013198,-0.110840656,-0.53776073,0.2706479,-0.6103977,-0.107850894,-0.590867,-0.30576494,-0.12386375,0.26201937,0.07612109,-0.15770184,0.26419723,0.15710905,-0.06056563,-0.24357583,0.17238003,-0.21372615,0.39038393,0.11969049
24,-0.11470808,0.22296667,-0.19627292,-0.5283043,-0.21849777,-0.11979173,0.62740594,0.14425592,0.5120302,0.37573653,0.6369165,0.30091026,0.067171164,-0.74288386,-0.3532934,0.14183795,0.06706237,-0.19246922,0.03486415,0.18299471,0.1822638,-0.008044294,0.29106027,0.10008709,0.36741918,-0.48727056,0.30327126,0.14645456,-0.105465725,0.1530361,0.27103165,-0.069410294,-0.20101617,-0.023788212,-0.06347847,-0.8360955,-0.39180177,0.06381473,-0.082233354,0.5935711,0.050236434,0.26096642,0.18978406,0.6138141,-0.21650316,0.2577933,-0.20130065,0.7998357,-0.31214395,-0.09460314,-0.2667973,0.13937363,0.30082953,0.04335764,-0.39938504,0.006557349,-0.25583854,-0.1599248,-0.15002447,-0.03734029,0.043809436,-0.23628719,0.268047,-0.35606816
25,0.09469878,0.24666974,-0.03919662,0.15374385,0.098464444,0.35081354,-0.29126897,0.33112907,-0.02671391,0.46724936,-0.23434079,-0.4937686,-0.31115505,0.5585713,0.059336666,0.27807176,0.07200985,-0.037761427,-1.4311942,0.21826859,-0.12826486,-0.043389697,0.10592979,-0.23787536,-0.15088187,0.046133768,-0.11505854,0.1653348,0.35605016,0.1895899,0.05573335,-0.11226236,-0.20305231,0.083723776,0.42197603,0.07853753,0.15224323,0.34513646,0.32351187,-0.23842196,-0.25524122,0.2888408,-0.13688053,-0.27043617,0.015068141,-0.10809814,0.3601468,-0.5918665,0.41482112,-0.08453817,0.391066,-0.42214027,-0.32781383,-0.16974585,0.0052784,-0.25541997,-0.5210197,0.030439124,0.21728449,0.42558664,-0.026702082,0.576529,-0.15668042,0.14003387
26,0.87163544,-0.053264555,-0.45516893,-0.07965229,-0.027103906,0.45420906,0.20727412,0.077226475,0.003754058,0.26482108,0.106100835,-0.21842283,-0.002497253,0.17090183,-0.037992194,0.29986182,-0.74077296,0.23873886,-0.059040654,-0.17477672,0.180372,-0.4246087,-0.55893797,-0.055002384,0.17238992,-0.0030589914,-0.21948504,-0.20003758,0.6716849,-0.07825834,-0.40752634,-0.6141499,0.080906585,-0.56478596,0.84551954,-0.19313304,-0.003604767,0.18020667,0.4763328,0.2443322,0.2742285,0.12390413,0.3543179,0.08147264,-0.048363592,0.25033775,0.41742632,0.5477313,0.036118638,-0.10891501,-0.3304009,0.10343801,0.5184585,-0.002188189,-0.22946043,-0.30253386,0.05525275,-0.40486118,0.06625036,-0.2065294,-0.23090973,-0.1739552,0.13659453,-0.45718333
27,0.36222184,0.45398527,-0.18701053,-0.13736348,-0.5358046,0.65048736,0.30252868,0.2514517,0.05383055,-0.038803875,0.71438426,0.059947405,-0.02419951,0.24094194,0.186631,-0.016243208,0.03267376,-0.07461164,-0.5898949,0.33251765,-0.25143892,-0.38071978,-0.36448523,0.12648618,0.09620767,-0.0611037,0.1675688,0.38694236,0.32563317,0.027289994,-0.13295865,-0.32131597,0.1605978,-0.29363436,0.047826078,-0.32209665,-0.28350097,-0.061719004,0.5980233,-0.11040589,0.08109026,0.352674,0.17309523,-0.21063843,-0.018675892,0.22157797,0.08462309,0.3810551,-0.17327438,0.07769878,-0.31109837,-0.18580359,0.12696639,0.07689968,-0.08215074,-0.25948083,-0.6267519,0.09130608,-0.33319843,0.20836082,-0.41757143,0.0952466,0.1184064,0.010319659
28,0.44920313,-0.07131118,-0.024336241,0.032603357,-0.11567656,0.18665318,-0.019492796,0.036118183,-0.09950143,-0.32029063,-0.331084,0.17715691,0.20094869,0.2324702,-0.22188,0.32471442,-0.34539616,0.6639347,-0.09464312,0.17089528,-0.54535383,0.32012036,0.20130232,0.25108007,0.25933596,0.18304582,0.25963202,-0.22947206,-0.325497,-0.033120085,-0.15280959,0.5052357,0.007167662,0.20934305,0.05792686,-0.07544894,0.53669,-0.012282343,-0.06244964,-0.40268505,-0.16316791,-0.3974066,0.56308997,-0.5197811,0.115414724,-0.041108496,-0.011424807,-0.85263634,0.18053433,0.03895793,-0.34156623,0.03615677,-0.2332689,0.35818315,0.23313114,-0.3351158,0.57344496,-0.05964534,0.42259866,-0.09774632,0.13272801,-0.21067004,0.0050607617,-0.2107458
29,0.19847558,0.4331078,0.07029136,-0.3180727,-0.004504408,0.27376387,-0.16422626,0.32557005,0.13164133,-0.07747957,0.41169444,0.5820197,-0.14476629,-0.09147306,-0.47111383,0.75215346,0.27695033,-0.21946838,-0.20737527,0.7409662,0.53882205,-0.06946971,0.017720226,0.30326194,0.5925868,-0.07976046,-0.14200877,0.1438908,0.1601861,-0.18562861,0.078980505,0.26195806,-0.5107115,-0.13072509,0.1953653,-0.16529012,-0.17178945,-0.06593986,0.2942751,-0.36218718,-0.12588252,-0.25223967,-0.14495666,0.12623861,0.1743057,0.7230744,-0.64292806,0.48769742,-0.1241719,-0.46968845,-0.04325766,-0.05213412,0.020429078,0.17130108,-0.2627328,0.22345947,0.200715,-0.36264005,0.29420778,0.23010805,0.12559864,-0.04244664,0.41541788,-0.3278208
30,-0.028089369,-0.047329534,-0.10067329,-0.118649594,-0.2370316,0.023131171,0.04978655,0.17005946,0.66692376,0.23260972,0.14305541,0.086755686,-0.22487631,0.06875553,-0.37803262,0.21291345,0.09013128,-0.1584204,-0.027917368,0.28924373,0.40951765,0.3985046,0.572623,0.6178124,-0.16024172,-0.25836548,-0.08666614,0.10740607,0.059156887,-0.33038753,0.45301867,-0.43053,0.08820004,0.3827978,0.01988706,-0.16283478,-0.44993746,0.50552106,0.16304028,-0.07089284,-0.24502194,0.1321567,0.58401924,-0.2510835,-0.007480833,0.07353725,0.17319156,0.47502473,-0.38329896,-0.111883044,-0.17270653,-0.3855725,0.36548364,0.15075055,-0.26162076,0.029212335,0.1632136,0.049477287,0.031685807,-0.14877258,0.095780216,0.20257294,0.26647544,-0.14151333
31,0.084604375,0.4979271,0.28705806,-0.1818548,-0.23080121,0.23904356,-0.12498168,0.21230039,-0.11719078,0.2945918,0.020972675,0.20018236,-0.31687087,0.09867531,-0.37043953,0.62844795,-0.3910082,0.29787368,-0.33171716,0.10343565,0.31104213,0.1947701,0.050020937,0.18542983,-0.06722353,-0.27931893,0.023079632,-0.15953948,-0.010575934,-0.27184018,0.15720817,-0.60096383,-0.010803535,0.17515801,-0.025798399,-0.386813,-0.25619587,0.16123037,0.7526658,-0.10960912,0.45989817,0.51552033,-0.020770824,-0.14887057,0.1539706,0.51544684,-0.024529004,-0.21137676,0.08014099,-0.620111,0.1272729,-0.16864981,0.62970895,0.055698887,0.04366352,0.31633505,-0.3317336,-0.3612821,-0.09510933,0.0059487214,0.24799946,-0.11974672,-0.031418893,-0.6075351
